% Query:
% SELECT li.name as alg_name, d.name as dataset, e.eid as id, ev.evalue as accuracy
% FROM
% dataset d,
% data_property_value dp,
% experiment e,
% learner_application la,
% learner_implementation li,
% evaluation ev
% WHERE d.did = dp.did and dp.dpid = 9 and dp.value >= 5000 and
% d.did = e.did and la.laid = e.laid  and
% e.eid = ev.eid and ev.emiid = 6 and la.liid = li.liid and
% li.name = "weka.J48"

alg_name,dataset,id,accuracy
weka.J48,waveform-5000,192891,0.7554
weka.J48,kropt,247352,0.526162
weka.J48,letter,73658,0.8786
weka.J48,mushroom,117877,1
weka.J48,optdigits,121248,0.907473
weka.J48,nursery,124021,0.961806
weka.J48,page-blocks,129508,0.969669
weka.J48,pendigits,134384,0.964702
weka.J48,waveform-5000,192892,0.7554
weka.J48,kropt,247353,0.526162
weka.J48,letter,73661,0.8786
weka.J48,mushroom,117878,1
weka.J48,optdigits,121249,0.907473
weka.J48,nursery,124022,0.961806
weka.J48,page-blocks,129509,0.969669
weka.J48,pendigits,134385,0.964702
weka.J48,waveform-5000,192893,0.7554
weka.J48,kropt,247354,0.526162
weka.J48,letter,73664,0.8786
weka.J48,mushroom,117879,1
weka.J48,optdigits,121251,0.907473
weka.J48,nursery,124024,0.961806
weka.J48,page-blocks,129510,0.969669
weka.J48,pendigits,134386,0.964702
weka.J48,waveform-5000,192894,0.7554
weka.J48,adult,234401,0.848614
weka.J48,covertype,238719,0.848532
weka.J48,kropt,247355,0.526162
weka.J48,letter,73667,0.87905
weka.J48,mushroom,117881,1
weka.J48,optdigits,121253,0.90694
weka.J48,nursery,124025,0.968596
weka.J48,page-blocks,129512,0.969304
weka.J48,pendigits,134387,0.965611
weka.J48,waveform-5000,192895,0.7536
weka.J48,kropt,247356,0.547263
weka.J48,letter,73670,0.87905
weka.J48,mushroom,117882,1
weka.J48,optdigits,121255,0.90694
weka.J48,nursery,124027,0.968596
weka.J48,page-blocks,129513,0.969304
weka.J48,pendigits,134388,0.965611
weka.J48,waveform-5000,192896,0.7536
weka.J48,kropt,247357,0.547263
weka.J48,letter,73673,0.87905
weka.J48,mushroom,117884,1
weka.J48,optdigits,121257,0.90694
weka.J48,nursery,124028,0.968596
weka.J48,page-blocks,129514,0.969304
weka.J48,pendigits,134389,0.965611
weka.J48,waveform-5000,192897,0.7536
weka.J48,adult,234404,0.850498
weka.J48,kropt,247358,0.547263
weka.J48,letter,73676,0.87905
weka.J48,mushroom,117885,1
weka.J48,optdigits,121259,0.90694
weka.J48,nursery,124030,0.968596
weka.J48,page-blocks,129516,0.969304
weka.J48,pendigits,134390,0.965611
weka.J48,waveform-5000,192898,0.7536
weka.J48,adult,234405,0.850498
weka.J48,kropt,247359,0.547263
weka.J48,letter,73679,0.87905
weka.J48,mushroom,117886,1
weka.J48,optdigits,121261,0.90694
weka.J48,nursery,124031,0.968596
weka.J48,page-blocks,129517,0.969304
weka.J48,pendigits,134391,0.965611
weka.J48,waveform-5000,192899,0.7536
weka.J48,kropt,247360,0.547263
weka.J48,letter,73682,0.87905
weka.J48,mushroom,117888,1
weka.J48,optdigits,121263,0.90694
weka.J48,nursery,124033,0.968596
weka.J48,page-blocks,129519,0.969304
weka.J48,pendigits,134392,0.965611
weka.J48,waveform-5000,192900,0.7536
weka.J48,covertype,238725,0.850244
weka.J48,kropt,247361,0.547263
weka.J48,letter,73684,0.87905
weka.J48,mushroom,117889,1
weka.J48,optdigits,121264,0.90694
weka.J48,nursery,124034,0.968596
weka.J48,page-blocks,129522,0.969304
weka.J48,pendigits,134393,0.965611
weka.J48,waveform-5000,192901,0.7536
weka.J48,kropt,247362,0.547263
weka.J48,letter,73687,0.87905
weka.J48,mushroom,117891,1
weka.J48,optdigits,121266,0.90694
weka.J48,nursery,124036,0.968596
weka.J48,page-blocks,129524,0.969304
weka.J48,pendigits,134394,0.965611
weka.J48,waveform-5000,192902,0.7536
weka.J48,adult,234409,0.850498
weka.J48,satimage,243045,0.86563
weka.J48,kropt,247363,0.547263
weka.J48,letter,73690,0.87905
weka.J48,mushroom,117892,1
weka.J48,optdigits,121268,0.90694
weka.J48,nursery,124037,0.968596
weka.J48,page-blocks,129525,0.969304
weka.J48,pendigits,134395,0.965611
weka.J48,waveform-5000,192903,0.7536
weka.J48,kropt,247364,0.547263
weka.J48,letter,73693,0.87905
weka.J48,mushroom,117894,1
weka.J48,optdigits,121270,0.90694
weka.J48,nursery,124039,0.968596
weka.J48,page-blocks,129526,0.969304
weka.J48,pendigits,134396,0.965611
weka.J48,waveform-5000,192904,0.7536
weka.J48,kropt,247365,0.547263
weka.J48,letter,73696,0.87905
weka.J48,mushroom,117895,1
weka.J48,optdigits,121272,0.90694
weka.J48,nursery,124040,0.968596
weka.J48,page-blocks,129528,0.969304
weka.J48,pendigits,134397,0.965611
weka.J48,waveform-5000,192905,0.7536
weka.J48,adult,234412,0.850498
weka.J48,kropt,247366,0.547263
weka.J48,letter,73699,0.87905
weka.J48,mushroom,117897,1
weka.J48,optdigits,121274,0.90694
weka.J48,nursery,124042,0.968596
weka.J48,page-blocks,129529,0.969304
weka.J48,pendigits,134398,0.965611
weka.J48,waveform-5000,192906,0.7536
weka.J48,adult,234413,0.850498
weka.J48,covertype,238731,0.850244
weka.J48,kropt,247367,0.547263
weka.J48,letter,73702,0.87905
weka.J48,mushroom,117898,1
weka.J48,optdigits,121275,0.90694
weka.J48,nursery,124044,0.968596
weka.J48,page-blocks,129530,0.969304
weka.J48,pendigits,134399,0.965611
weka.J48,waveform-5000,192907,0.7536
weka.J48,kropt,247368,0.547263
weka.J48,letter,73705,0.87905
weka.J48,mushroom,117900,1
weka.J48,optdigits,121277,0.90694
weka.J48,nursery,124045,0.968596
weka.J48,page-blocks,129532,0.969304
weka.J48,pendigits,134400,0.965611
weka.J48,waveform-5000,192908,0.7536
weka.J48,kropt,247369,0.547263
weka.J48,letter,73707,0.87905
weka.J48,mushroom,117901,1
weka.J48,optdigits,121279,0.90694
weka.J48,nursery,124046,0.968596
weka.J48,page-blocks,129533,0.969304
weka.J48,pendigits,134401,0.965611
weka.J48,waveform-5000,192909,0.7536
weka.J48,adult,234416,0.850498
weka.J48,kropt,247370,0.547263
weka.J48,letter,73708,0.87905
weka.J48,mushroom,117902,1
weka.J48,optdigits,121281,0.90694
weka.J48,nursery,124048,0.968596
weka.J48,page-blocks,129534,0.969304
weka.J48,pendigits,134402,0.965611
weka.J48,waveform-5000,192910,0.7536
weka.J48,adult,234417,0.850498
weka.J48,satimage,243053,0.86563
weka.J48,kropt,247371,0.547263
weka.J48,letter,73709,0.87905
weka.J48,mushroom,117903,1
weka.J48,optdigits,121282,0.90694
weka.J48,nursery,124049,0.968596
weka.J48,page-blocks,129536,0.969304
weka.J48,pendigits,134403,0.965611
weka.J48,waveform-5000,192911,0.7536
weka.J48,adult,234418,0.850498
weka.J48,kropt,247372,0.547263
weka.J48,letter,73711,0.87905
weka.J48,mushroom,117904,1
weka.J48,optdigits,121284,0.90694
weka.J48,nursery,124051,0.968596
weka.J48,page-blocks,129537,0.969304
weka.J48,pendigits,134404,0.965611
weka.J48,waveform-5000,192912,0.7536
weka.J48,adult,234419,0.850498
weka.J48,kropt,247373,0.547263
weka.J48,letter,73712,0.87905
weka.J48,mushroom,117905,1
weka.J48,optdigits,121286,0.90694
weka.J48,nursery,124052,0.968596
weka.J48,page-blocks,129538,0.969304
weka.J48,pendigits,134405,0.965611
weka.J48,waveform-5000,192913,0.7536
weka.J48,kropt,247374,0.547263
weka.J48,letter,73713,0.87905
weka.J48,mushroom,117906,1
weka.J48,optdigits,121288,0.90694
weka.J48,nursery,124053,0.968596
weka.J48,page-blocks,129540,0.969304
weka.J48,pendigits,134406,0.965611
weka.J48,waveform-5000,192914,0.7536
weka.J48,adult,234421,0.850498
weka.J48,kropt,247375,0.547263
weka.J48,letter,73714,0.8795
weka.J48,mushroom,117907,1
weka.J48,optdigits,121290,0.906406
weka.J48,nursery,124054,0.969985
weka.J48,page-blocks,129541,0.969487
weka.J48,pendigits,134407,0.965702
weka.J48,waveform-5000,192915,0.7516
weka.J48,adult,234422,0.850764
weka.J48,kropt,247376,0.558276
weka.J48,letter,73716,0.8795
weka.J48,mushroom,117908,1
weka.J48,optdigits,121292,0.906406
weka.J48,nursery,124055,0.969985
weka.J48,page-blocks,129542,0.969487
weka.J48,pendigits,134408,0.965702
weka.J48,waveform-5000,192916,0.7516
weka.J48,kropt,247377,0.558276
weka.J48,letter,73717,0.8795
weka.J48,mushroom,117910,1
weka.J48,optdigits,121293,0.906406
weka.J48,nursery,124056,0.969985
weka.J48,page-blocks,129544,0.969487
weka.J48,pendigits,134409,0.965702
weka.J48,waveform-5000,192917,0.7516
weka.J48,covertype,238742,0.851295
weka.J48,kropt,247378,0.558276
weka.J48,letter,73718,0.8795
weka.J48,mushroom,117911,1
weka.J48,optdigits,121295,0.906406
weka.J48,nursery,124057,0.969985
weka.J48,page-blocks,129545,0.969487
weka.J48,pendigits,134410,0.965702
weka.J48,waveform-5000,192918,0.7516
weka.J48,adult,234425,0.850764
weka.J48,kropt,247379,0.558276
weka.J48,letter,73719,0.8795
weka.J48,mushroom,117912,1
weka.J48,optdigits,121297,0.906406
weka.J48,nursery,124058,0.969985
weka.J48,page-blocks,129546,0.969487
weka.J48,pendigits,134411,0.965702
weka.J48,waveform-5000,192919,0.7516
weka.J48,kropt,247380,0.558276
weka.J48,letter,73720,0.8795
weka.J48,mushroom,117913,1
weka.J48,optdigits,121299,0.906406
weka.J48,nursery,124059,0.969985
weka.J48,page-blocks,129548,0.969487
weka.J48,pendigits,134412,0.965702
weka.J48,waveform-5000,192920,0.7516
weka.J48,kropt,247381,0.558276
weka.J48,letter,73722,0.8795
weka.J48,mushroom,117914,1
weka.J48,optdigits,121305,0.906406
weka.J48,nursery,124060,0.969985
weka.J48,page-blocks,129549,0.969487
weka.J48,pendigits,134413,0.965702
weka.J48,waveform-5000,192921,0.7516
weka.J48,kropt,247382,0.558276
weka.J48,letter,73723,0.8795
weka.J48,mushroom,117915,1
weka.J48,optdigits,121313,0.906406
weka.J48,nursery,124061,0.969985
weka.J48,page-blocks,129550,0.969487
weka.J48,pendigits,134414,0.965702
weka.J48,waveform-5000,192922,0.7516
weka.J48,covertype,238747,0.851295
weka.J48,kropt,247383,0.558276
weka.J48,letter,73724,0.8795
weka.J48,mushroom,117916,1
weka.J48,optdigits,121322,0.906406
weka.J48,nursery,124063,0.969985
weka.J48,page-blocks,129551,0.969487
weka.J48,pendigits,134415,0.965702
weka.J48,waveform-5000,192923,0.7516
weka.J48,satimage,243066,0.862519
weka.J48,kropt,247384,0.558276
weka.J48,letter,73725,0.8795
weka.J48,mushroom,117917,1
weka.J48,optdigits,121330,0.906406
weka.J48,nursery,124064,0.969985
weka.J48,page-blocks,129553,0.969487
weka.J48,pendigits,134416,0.965702
weka.J48,waveform-5000,192924,0.7516
weka.J48,kropt,247385,0.558276
weka.J48,letter,73727,0.8795
weka.J48,mushroom,117918,1
weka.J48,optdigits,121341,0.906406
weka.J48,nursery,124065,0.969985
weka.J48,page-blocks,129554,0.969487
weka.J48,pendigits,134417,0.965702
weka.J48,waveform-5000,192925,0.7516
weka.J48,adult,234432,0.850764
weka.J48,kropt,247386,0.558276
weka.J48,letter,73728,0.8795
weka.J48,mushroom,117919,1
weka.J48,optdigits,121349,0.906406
weka.J48,nursery,124066,0.969985
weka.J48,page-blocks,129556,0.969487
weka.J48,pendigits,134418,0.965702
weka.J48,waveform-5000,192926,0.7516
weka.J48,kropt,247387,0.558276
weka.J48,letter,73729,0.8795
weka.J48,mushroom,117920,1
weka.J48,optdigits,121361,0.906406
weka.J48,nursery,124067,0.969985
weka.J48,page-blocks,129557,0.969487
weka.J48,pendigits,134419,0.965702
weka.J48,waveform-5000,192927,0.7516
weka.J48,kropt,247388,0.558276
weka.J48,letter,73731,0.8795
weka.J48,mushroom,117921,1
weka.J48,optdigits,121370,0.906406
weka.J48,nursery,124068,0.969985
weka.J48,page-blocks,129561,0.969487
weka.J48,pendigits,134420,0.965702
weka.J48,waveform-5000,192928,0.7516
weka.J48,kropt,247389,0.558276
weka.J48,letter,73732,0.8795
weka.J48,mushroom,117922,1
weka.J48,optdigits,121382,0.906406
weka.J48,nursery,124069,0.969985
weka.J48,page-blocks,129562,0.969487
weka.J48,pendigits,134421,0.965702
weka.J48,waveform-5000,192929,0.7516
weka.J48,covertype,238754,0.851295
weka.J48,kropt,247390,0.558276
weka.J48,letter,73733,0.8795
weka.J48,mushroom,117923,1
weka.J48,optdigits,121394,0.906406
weka.J48,nursery,124070,0.969985
weka.J48,page-blocks,129563,0.969487
weka.J48,pendigits,134422,0.965702
weka.J48,waveform-5000,192930,0.7516
weka.J48,kropt,247391,0.558276
weka.J48,letter,73734,0.8795
weka.J48,mushroom,117924,1
weka.J48,optdigits,121400,0.906406
weka.J48,nursery,124071,0.969985
weka.J48,page-blocks,129564,0.969487
weka.J48,pendigits,134423,0.965702
weka.J48,waveform-5000,192931,0.7516
weka.J48,kropt,247392,0.558276
weka.J48,letter,73736,0.8795
weka.J48,mushroom,117925,1
weka.J48,optdigits,121404,0.906406
weka.J48,nursery,124072,0.969985
weka.J48,page-blocks,129565,0.969487
weka.J48,pendigits,134424,0.965702
weka.J48,waveform-5000,192932,0.7516
weka.J48,kropt,247393,0.558276
weka.J48,letter,73737,0.8795
weka.J48,mushroom,117926,1
weka.J48,optdigits,121406,0.906406
weka.J48,nursery,124073,0.969985
weka.J48,page-blocks,129566,0.969487
weka.J48,pendigits,134425,0.965702
weka.J48,waveform-5000,192933,0.7516
weka.J48,kropt,247394,0.558276
weka.J48,letter,73738,0.8795
weka.J48,mushroom,117927,1
weka.J48,optdigits,121408,0.906406
weka.J48,nursery,124074,0.969985
weka.J48,page-blocks,129568,0.969487
weka.J48,pendigits,134426,0.965702
weka.J48,waveform-5000,192934,0.7516
weka.J48,kropt,247395,0.558276
weka.J48,letter,73866,0.8805
weka.J48,mushroom,117992,1
weka.J48,optdigits,121631,0.907295
weka.J48,nursery,124139,0.977161
weka.J48,page-blocks,129664,0.967842
weka.J48,pendigits,134487,0.965884
weka.J48,waveform-5000,192995,0.7502
weka.J48,kropt,247456,0.579876
weka.J48,letter,73867,0.8805
weka.J48,mushroom,117993,1
weka.J48,optdigits,121633,0.907295
weka.J48,nursery,124140,0.977161
weka.J48,page-blocks,129666,0.967842
weka.J48,pendigits,134488,0.965884
weka.J48,waveform-5000,192996,0.7502
weka.J48,kropt,247457,0.579876
weka.J48,letter,73868,0.8805
weka.J48,mushroom,117994,1
weka.J48,optdigits,121635,0.907295
weka.J48,nursery,124141,0.977161
weka.J48,page-blocks,129667,0.967842
weka.J48,pendigits,134489,0.965884
weka.J48,waveform-5000,192997,0.7502
weka.J48,kropt,247458,0.579876
weka.J48,letter,73869,0.8805
weka.J48,mushroom,117995,1
weka.J48,optdigits,121637,0.907295
weka.J48,nursery,124142,0.977161
weka.J48,page-blocks,129668,0.967842
weka.J48,pendigits,134490,0.965884
weka.J48,waveform-5000,192998,0.7502
weka.J48,kropt,247459,0.579876
weka.J48,letter,73871,0.8805
weka.J48,mushroom,117996,1
weka.J48,optdigits,121639,0.907295
weka.J48,nursery,124143,0.977161
weka.J48,page-blocks,129670,0.967842
weka.J48,pendigits,134491,0.965884
weka.J48,waveform-5000,192999,0.7502
weka.J48,kropt,247460,0.579876
weka.J48,letter,73872,0.8805
weka.J48,mushroom,117997,1
weka.J48,optdigits,121642,0.907295
weka.J48,nursery,124144,0.977161
weka.J48,page-blocks,129671,0.967842
weka.J48,pendigits,134492,0.965884
weka.J48,waveform-5000,193000,0.7502
weka.J48,covertype,238825,0.849782
weka.J48,kropt,247461,0.579876
weka.J48,letter,73873,0.8805
weka.J48,mushroom,117998,1
weka.J48,optdigits,121644,0.907295
weka.J48,nursery,124145,0.977161
weka.J48,page-blocks,129672,0.967842
weka.J48,pendigits,134493,0.965884
weka.J48,waveform-5000,193001,0.7502
weka.J48,covertype,238826,0.849782
weka.J48,kropt,247462,0.579876
weka.J48,letter,73874,0.8805
weka.J48,mushroom,117999,1
weka.J48,optdigits,121646,0.907295
weka.J48,nursery,124146,0.977161
weka.J48,page-blocks,129674,0.967842
weka.J48,pendigits,134494,0.965884
weka.J48,waveform-5000,193002,0.7502
weka.J48,letter,73876,0.8805
weka.J48,mushroom,118000,1
weka.J48,optdigits,121648,0.907295
weka.J48,nursery,124147,0.977161
weka.J48,page-blocks,129675,0.967842
weka.J48,pendigits,134495,0.965884
weka.J48,waveform-5000,193003,0.7502
weka.J48,kropt,247464,0.579876
weka.J48,letter,73879,0.8805
weka.J48,mushroom,118001,1
weka.J48,optdigits,121650,0.907295
weka.J48,nursery,124148,0.977161
weka.J48,page-blocks,129676,0.967842
weka.J48,pendigits,134496,0.965884
weka.J48,waveform-5000,193004,0.7502
weka.J48,adult,234511,0.847119
weka.J48,covertype,238829,0.849782
weka.J48,kropt,247465,0.579876
weka.J48,letter,73881,0.8805
weka.J48,mushroom,118002,1
weka.J48,optdigits,121652,0.907295
weka.J48,nursery,124149,0.977161
weka.J48,page-blocks,129678,0.967842
weka.J48,pendigits,134497,0.965884
weka.J48,waveform-5000,193005,0.7502
weka.J48,adult,234512,0.847119
weka.J48,kropt,247466,0.579876
weka.J48,letter,73884,0.8805
weka.J48,mushroom,118003,1
weka.J48,optdigits,121654,0.907295
weka.J48,nursery,124151,0.977161
weka.J48,page-blocks,129679,0.967842
weka.J48,pendigits,134498,0.965884
weka.J48,waveform-5000,193006,0.7502
weka.J48,kropt,247467,0.579876
weka.J48,letter,73886,0.8805
weka.J48,mushroom,118004,1
weka.J48,optdigits,121656,0.907295
weka.J48,nursery,124152,0.977161
weka.J48,page-blocks,129681,0.967842
weka.J48,pendigits,134499,0.965884
weka.J48,waveform-5000,193007,0.7502
weka.J48,kropt,247468,0.579876
weka.J48,letter,73888,0.8805
weka.J48,mushroom,118005,1
weka.J48,optdigits,121658,0.907295
weka.J48,nursery,124153,0.977161
weka.J48,page-blocks,129682,0.967842
weka.J48,pendigits,134500,0.965884
weka.J48,waveform-5000,193008,0.7502
weka.J48,kropt,247469,0.579876
weka.J48,letter,73891,0.8805
weka.J48,mushroom,118006,1
weka.J48,optdigits,121660,0.907295
weka.J48,nursery,124154,0.977161
weka.J48,page-blocks,129684,0.967842
weka.J48,pendigits,134501,0.965884
weka.J48,waveform-5000,193009,0.7502
weka.J48,kropt,247470,0.579876
weka.J48,letter,73893,0.8805
weka.J48,mushroom,118008,1
weka.J48,optdigits,121663,0.907295
weka.J48,nursery,124155,0.977161
weka.J48,page-blocks,129685,0.967842
weka.J48,pendigits,134502,0.965884
weka.J48,waveform-5000,193010,0.7502
weka.J48,kropt,247471,0.579876
weka.J48,letter,73896,0.8805
weka.J48,mushroom,118009,1
weka.J48,optdigits,121665,0.907295
weka.J48,nursery,124156,0.977161
weka.J48,page-blocks,129686,0.967842
weka.J48,pendigits,134503,0.965884
weka.J48,waveform-5000,193011,0.7502
weka.J48,kropt,247472,0.579876
weka.J48,letter,73898,0.8805
weka.J48,mushroom,118010,1
weka.J48,optdigits,121667,0.907295
weka.J48,nursery,124157,0.977161
weka.J48,page-blocks,129687,0.967842
weka.J48,pendigits,134504,0.965884
weka.J48,waveform-5000,193012,0.7502
weka.J48,kropt,247473,0.579876
weka.J48,letter,73900,0.8805
weka.J48,mushroom,118012,1
weka.J48,optdigits,121669,0.907295
weka.J48,nursery,124159,0.977161
weka.J48,page-blocks,129689,0.967842
weka.J48,pendigits,134505,0.965884
weka.J48,waveform-5000,193013,0.7502
weka.J48,covertype,238838,0.849782
weka.J48,kropt,247474,0.579876
weka.J48,letter,73903,0.8805
weka.J48,mushroom,118013,1
weka.J48,optdigits,121671,0.907295
weka.J48,nursery,124160,0.977161
weka.J48,page-blocks,129690,0.967842
weka.J48,pendigits,134506,0.965884
weka.J48,waveform-5000,193014,0.7502
weka.J48,adult,234521,0.847119
weka.J48,kropt,247475,0.579876
weka.J48,letter,74060,0.8594
weka.J48,mushroom,118125,1
weka.J48,optdigits,121889,0.897331
weka.J48,nursery,124276,0.958333
weka.J48,page-blocks,129881,0.969487
weka.J48,pendigits,134587,0.957696
weka.J48,waveform-5000,193095,0.7598
weka.J48,kropt,247556,0.504598
weka.J48,letter,74062,0.83205
weka.J48,mushroom,118126,1
weka.J48,optdigits,121890,0.886655
weka.J48,nursery,124277,0.951312
weka.J48,page-blocks,129882,0.970766
weka.J48,pendigits,134588,0.949691
weka.J48,waveform-5000,193096,0.7618
weka.J48,satimage,243239,0.858631
weka.J48,kropt,247557,0.438658
weka.J48,letter,74065,0.81275
weka.J48,mushroom,118128,0.999877
weka.J48,optdigits,121892,0.875979
weka.J48,nursery,124278,0.941127
weka.J48,page-blocks,129884,0.967842
weka.J48,pendigits,134589,0.943959
weka.J48,waveform-5000,193097,0.7602
weka.J48,covertype,238922,0.815713
weka.J48,kropt,247558,0.441866
weka.J48,letter,74067,0.79215
weka.J48,mushroom,118129,0.999508
weka.J48,optdigits,121893,0.861032
weka.J48,nursery,124279,0.940355
weka.J48,page-blocks,129885,0.96638
weka.J48,pendigits,134590,0.936499
weka.J48,waveform-5000,193098,0.7596
weka.J48,kropt,247559,0.443827
weka.J48,letter,74089,0.8594
weka.J48,mushroom,118130,1
weka.J48,optdigits,121906,0.897331
weka.J48,nursery,124281,0.958333
weka.J48,page-blocks,129896,0.969487
weka.J48,pendigits,134591,0.957696
weka.J48,waveform-5000,193099,0.7598
weka.J48,kropt,247560,0.504598
weka.J48,letter,74091,0.8594
weka.J48,mushroom,118131,1
weka.J48,optdigits,121908,0.897331
weka.J48,nursery,124282,0.958333
weka.J48,page-blocks,129897,0.969487
weka.J48,pendigits,134592,0.957696
weka.J48,waveform-5000,193100,0.7598
weka.J48,kropt,247561,0.504598
weka.J48,letter,74093,0.8594
weka.J48,mushroom,118132,1
weka.J48,optdigits,121909,0.897331
weka.J48,nursery,124283,0.958333
weka.J48,page-blocks,129899,0.969487
weka.J48,pendigits,134593,0.957696
weka.J48,waveform-5000,193101,0.7598
weka.J48,covertype,238926,0.842037
weka.J48,kropt,247562,0.504598
weka.J48,letter,74094,0.8594
weka.J48,mushroom,118133,1
weka.J48,optdigits,121911,0.897331
weka.J48,nursery,124284,0.958333
weka.J48,page-blocks,129900,0.969487
weka.J48,pendigits,134594,0.957696
weka.J48,waveform-5000,193102,0.7598
weka.J48,kropt,247563,0.504598
weka.J48,letter,74095,0.8594
weka.J48,mushroom,118134,1
weka.J48,optdigits,121913,0.897331
weka.J48,nursery,124285,0.958333
weka.J48,page-blocks,129901,0.969487
weka.J48,pendigits,134595,0.957696
weka.J48,waveform-5000,193103,0.7598
weka.J48,kropt,247564,0.504598
weka.J48,letter,74096,0.8594
weka.J48,mushroom,118135,1
weka.J48,optdigits,121914,0.897331
weka.J48,nursery,124286,0.958333
weka.J48,page-blocks,129902,0.969487
weka.J48,pendigits,134596,0.957696
weka.J48,waveform-5000,193104,0.7598
weka.J48,satimage,243247,0.86563
weka.J48,kropt,247565,0.504598
weka.J48,letter,74098,0.8594
weka.J48,mushroom,118136,1
weka.J48,optdigits,121916,0.897331
weka.J48,nursery,124287,0.958333
weka.J48,page-blocks,129904,0.969487
weka.J48,pendigits,134597,0.957696
weka.J48,waveform-5000,193105,0.7598
weka.J48,kropt,247566,0.504598
weka.J48,letter,74099,0.8594
weka.J48,mushroom,118137,1
weka.J48,optdigits,121918,0.897331
weka.J48,nursery,124289,0.958333
weka.J48,page-blocks,129905,0.969487
weka.J48,pendigits,134598,0.957696
weka.J48,waveform-5000,193106,0.7598
weka.J48,kropt,247567,0.504598
weka.J48,letter,74100,0.8594
weka.J48,mushroom,118138,1
weka.J48,optdigits,121919,0.897331
weka.J48,nursery,124290,0.958333
weka.J48,page-blocks,129906,0.969487
weka.J48,pendigits,134599,0.957696
weka.J48,waveform-5000,193107,0.7598
weka.J48,kropt,247568,0.504598
weka.J48,letter,74101,0.8594
weka.J48,mushroom,118139,1
weka.J48,optdigits,121921,0.897331
weka.J48,nursery,124291,0.958333
weka.J48,page-blocks,129908,0.969487
weka.J48,pendigits,134600,0.957696
weka.J48,waveform-5000,193108,0.7598
weka.J48,covertype,238933,0.842037
weka.J48,kropt,247569,0.504598
weka.J48,letter,74102,0.8594
weka.J48,mushroom,118140,1
